unit,cycle,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
1,128,0.0014,0.0005,100.0,518.67,642.98,1592.92,1413.47,14.62,21.61,551.86,2388.13,9047.27,1.3,47.68,521.3,2388.19,8121.82,8.4174,0.03,394,2388,100.0,38.71,23.2602
1,129,-0.0012,-0.0002,100.0,518.67,642.85,1591.68,1408.3,14.62,21.61,552.92,2388.16,9038.42,1.3,47.64,521.41,2388.15,8120.74,8.4355,0.03,396,2388,100.0,38.76,23.2461
1,130,0.0019,-0.0004,100.0,518.67,642.9,1597.11,1410.51,14.62,21.61,553.58,2388.17,9043.32,1.3,47.6,520.95,2388.16,8121.84,8.4421,0.03,394,2388,100.0,38.97,23.2865
1,131,-0.002,0.0003,100.0,518.67,642.04,1587.82,1408.96,14.62,21.61,553.3,2388.14,9042.96,1.3,47.5,521.16,2388.16,8127.37,8.4293,0.03,394,2388,100.0,38.75,23.2658
1,132,-0.0005,0.0002,100.0,518.67,642.84,1590.35,1415.73,14.62,21.61,553.02,2388.13,9041.97,1.3,47.55,521.18,2388.17,8115.66,8.3991,0.03,392,2388,100.0,38.81,23.3816
1,133,0.0016,0.0005,100.0,518.67,642.97,1591.52,1406.3,14.62,21.61,552.96,2388.18,9034.0,1.3,47.64,520.92,2388.12,8126.09,8.4466,0.03,394,2388,100.0,38.84,23.3197
1,134,0.0011,-0.0004,100.0,518.67,642.47,1593.36,1409.74,14.62,21.61,553.15,2388.14,9050.61,1.3,47.52,521.33,2388.13,8120.4,8.4339,0.03,394,2388,100.0,38.92,23.2743
1,135,-0.0043,0.0001,100.0,518.67,642.55,1595.95,1411.58,14.62,21.61,553.01,2388.16,9038.28,1.3,47.69,521.06,2388.2,8121.21,8.4629,0.03,392,2388,100.0,38.68,23.1785
1,136,0.0012,-0.0001,100.0,518.67,643.16,1587.87,1409.8,14.62,21.61,552.29,2388.18,9042.18,1.3,47.42,521.08,2388.18,8121.99,8.4514,0.03,391,2388,100.0,38.75,23.2379
1,137,0.0005,-0.0001,100.0,518.67,642.45,1591.54,1411.02,14.62,21.61,553.12,2388.17,9037.7,1.3,47.63,521.42,2388.14,8120.01,8.4457,0.03,394,2388,100.0,38.93,23.2364
1,138,0.0016,0.0004,100.0,518.67,642.93,1593.38,1416.1,14.62,21.61,552.89,2388.09,9041.96,1.3,47.47,521.22,2388.13,8126.49,8.4204,0.03,393,2388,100.0,38.74,23.3086
1,139,-0.0022,-0.0001,100.0,518.67,642.5,1593.82,1410.21,14.62,21.61,552.68,2388.14,9048.63,1.3,47.48,521.39,2388.12,8123.73,8.4368,0.03,394,2388,100.0,38.74,23.1927
1,140,-0.0038,0.0004,100.0,518.67,642.8,1585.5,1415.32,14.62,21.61,552.39,2388.16,9036.31,1.3,47.7,521.38,2388.2,8126.42,8.4375,0.03,394,2388,100.0,38.68,23.2933
1,141,-0.0012,-0.0001,100.0,518.67,642.56,1592.74,1415.9,14.62,21.61,553.69,2388.17,9034.67,1.3,47.69,520.64,2388.18,8118.73,8.4817,0.03,392,2388,100.0,38.86,23.1846
1,142,0.0009,-0.0,100.0,518.67,643.4,1587.56,1411.22,14.62,21.61,553.32,2388.15,9046.07,1.3,47.57,520.95,2388.11,8117.41,8.4278,0.03,394,2388,100.0,38.97,23.1695
1,143,0.0018,-0.0002,100.0,518.67,642.91,1599.43,1410.13,14.62,21.61,552.82,2388.2,9036.78,1.3,47.73,520.68,2388.17,8117.56,8.4478,0.03,395,2388,100.0,38.62,23.3314
1,144,0.0026,-0.0005,100.0,518.67,642.9,1596.3,1418.09,14.62,21.61,552.89,2388.16,9040.48,1.3,47.79,520.94,2388.21,8120.93,8.4472,0.03,393,2388,100.0,38.76,23.2708
1,145,0.0004,0.0003,100.0,518.67,642.83,1600.09,1414.13,14.62,21.61,553.18,2388.17,9036.88,1.3,47.65,521.1,2388.2,8124.13,8.4513,0.03,394,2388,100.0,38.76,23.3389
1,146,0.0017,-0.0001,100.0,518.67,642.84,1588.61,1415.42,14.62,21.61,552.95,2388.19,9044.27,1.3,47.54,520.89,2388.15,8120.91,8.4293,0.03,393,2388,100.0,38.93,23.2151
1,147,0.0003,-0.0004,100.0,518.67,643.27,1589.37,1413.38,14.62,21.61,553.26,2388.22,9040.82,1.3,47.88,520.34,2388.14,8118.37,8.4557,0.03,392,2388,100.0,38.82,23.1391
1,148,-0.0015,-0.0001,100.0,518.67,642.75,1587.82,1411.23,14.62,21.61,552.93,2388.19,9044.61,1.3,47.63,521.23,2388.14,8126.02,8.4877,0.03,393,2388,100.0,38.94,23.3156
1,149,0.0005,-0.0001,100.0,518.67,642.65,1593.73,1411.17,14.62,21.61,552.98,2388.19,9043.88,1.3,47.82,520.64,2388.19,8116.61,8.4459,0.03,395,2388,100.0,38.71,23.2013
1,150,0.0,0.0004,100.0,518.67,642.6,1590.92,1415.66,14.62,21.61,552.35,2388.17,9036.11,1.3,47.8,521.08,2388.15,8117.38,8.4578,0.03,394,2388,100.0,38.62,23.3161
1,151,0.0009,-0.0,100.0,518.67,642.8,1589.27,1419.69,14.62,21.61,553.14,2388.17,9039.84,1.3,47.72,520.56,2388.19,8120.79,8.4757,0.03,393,2388,100.0,38.63,23.2144
1,152,-0.0011,0.0003,100.0,518.67,642.96,1595.05,1413.01,14.62,21.61,552.66,2388.12,9034.66,1.3,47.83,520.65,2388.17,8119.07,8.4334,0.03,393,2388,100.0,38.68,23.2734
1,153,0.003,-0.0003,100.0,518.67,643.22,1595.65,1409.94,14.62,21.61,552.56,2388.2,9034.86,1.3,47.62,521.31,2388.17,8120.69,8.4887,0.03,394,2388,100.0,38.61,23.275
1,154,0.0032,-0.0005,100.0,518.67,643.04,1592.92,1413.37,14.62,21.61,552.53,2388.15,9041.11,1.3,47.65,520.89,2388.19,8123.01,8.4494,0.03,393,2388,100.0,38.55,23.2112
1,155,0.0002,-0.0004,100.0,518.67,642.62,1592.23,1417.66,14.62,21.61,552.94,2388.22,9036.38,1.3,47.59,520.62,2388.15,8120.1,8.4347,0.03,392,2388,100.0,38.63,23.1816
1,156,0.0007,-0.0001,100.0,518.67,643.3,1598.38,1417.77,14.62,21.61,552.84,2388.17,9038.82,1.3,47.69,521.38,2388.18,8119.98,8.4736,0.03,395,2388,100.0,38.74,23.1761
1,157,0.0032,0.0001,100.0,518.67,642.94,1596.26,1411.67,14.62,21.61,552.94,2388.21,9040.88,1.3,47.67,520.79,2388.16,8125.27,8.4726,0.03,393,2388,100.0,38.57,23.3172
1,158,-0.0017,-0.0004,100.0,518.67,642.52,1593.45,1412.15,14.62,21.61,552.9,2388.17,9042.58,1.3,47.73,520.38,2388.15,8120.92,8.4414,0.03,394,2388,100.0,38.66,23.2992
2,1,-0.0036,-0.0004,100.0,518.67,641.69,1584.38,1396.02,14.62,21.6,555.46,2388.01,9054.8,1.3,47.15,523.07,2387.98,8142.67,8.3751,0.03,392,2388,100.0,39.14,23.5411
2,2,-0.0008,0.0003,100.0,518.67,642.24,1590.16,1395.68,14.62,21.61,555.0,2388.04,9051.59,1.3,47.1,523.09,2388.02,8140.27,8.3816,0.03,391,2388,100.0,39.02,23.4445
2,3,0.0018,0.0003,100.0,518.67,642.27,1585.14,1401.53,14.62,21.6,555.31,2387.94,9054.15,1.3,47.06,522.7,2387.92,8139.5,8.3951,0.03,392,2388,100.0,39.05,23.5008
2,4,0.0019,0.0003,100.0,518.67,642.22,1582.01,1397.81,14.62,21.6,555.12,2388.0,9054.76,1.3,47.08,523.67,2388.01,8136.9,8.3524,0.03,391,2388,100.0,39.25,23.4319
2,5,0.0001,0.0004,100.0,518.67,642.31,1581.11,1402.55,14.62,21.61,555.24,2388.03,9052.87,1.3,47.12,523.28,2388.04,8139.52,8.3698,0.03,391,2388,100.0,39.17,23.355
2,6,0.0026,-0.0003,100.0,518.67,641.86,1579.96,1393.97,14.62,21.6,555.47,2388.0,9050.41,1.3,47.22,522.61,2387.98,8138.1,8.3631,0.03,391,2388,100.0,39.14,23.3806
2,7,0.0021,-0.0002,100.0,518.67,642.6,1582.06,1399.01,14.62,21.6,554.75,2388.04,9058.39,1.3,47.15,522.95,2388.05,8136.79,8.3826,0.03,393,2388,100.0,39.12,23.5198
2,8,0.003,0.0004,100.0,518.67,641.64,1582.13,1395.11,14.62,21.6,555.64,2388.01,9055.83,1.3,47.26,523.05,2388.06,8130.15,8.3834,0.03,391,2388,100.0,38.9,23.532
2,9,0.004,0.0003,100.0,518.67,641.51,1579.39,1389.41,14.62,21.6,555.63,2387.99,9054.32,1.3,47.27,523.55,2387.98,8137.16,8.3919,0.03,392,2388,100.0,39.3,23.531
2,10,-0.0011,0.0004,100.0,518.67,641.86,1590.38,1385.11,14.62,21.6,555.02,2388.05,9050.08,1.3,47.22,522.25,2388.01,8140.12,8.373,0.03,391,2388,100.0,39.05,23.4545
2,11,-0.0007,-0.0,100.0,518.67,641.95,1577.31,1394.87,14.62,21.6,555.18,2388.02,9056.07,1.3,47.09,523.16,2387.98,8138.32,8.3442,0.03,391,2388,100.0,38.99,23.4471
2,12,-0.0043,0.0001,100.0,518.67,642.16,1586.78,1395.98,14.62,21.6,555.38,2388.01,9058.04,1.3,47.04,522.9,2388.02,8137.19,8.3882,0.03,393,2388,100.0,39.36,23.3908
2,13,0.0011,-0.0001,100.0,518.67,642.48,1577.87,1391.05,14.62,21.6,554.93,2388.06,9053.24,1.3,47.21,523.44,2388.03,8139.89,8.3968,0.03,390,2388,100.0,39.16,23.4663
2,14,-0.0008,-0.0003,100.0,518.67,641.57,1580.45,1397.15,14.62,21.6,555.07,2387.99,9055.68,1.3,47.18,522.89,2388.08,8139.45,8.3742,0.03,392,2388,100.0,39.04,23.4072
2,15,-0.0003,-0.0004,100.0,518.67,641.54,1585.18,1384.18,14.62,21.6,555.83,2388.0,9054.4,1.3,47.21,523.53,2388.04,8143.11,8.3948,0.03,392,2388,100.0,39.13,23.4153
2,16,-0.003,-0.0002,100.0,518.67,642.3,1588.8,1400.24,14.62,21.6,555.2,2387.99,9052.68,1.3,47.08,523.06,2387.99,8138.75,8.3793,0.03,390,2388,100.0,39.05,23.4934
2,17,-0.002,-0.0002,100.0,518.67,641.57,1579.64,1395.28,14.62,21.6,555.33,2387.98,9055.65,1.3,47.09,523.31,2388.03,8137.0,8.3625,0.03,392,2388,100.0,39.21,23.5326
2,18,0.0005,-0.0004,100.0,518.67,642.25,1585.4,1406.17,14.62,21.61,555.82,2388.02,9053.7,1.3,47.23,522.98,2387.96,8141.98,8.391,0.03,391,2388,100.0,39.18,23.5104
2,19,0.002,-0.0003,100.0,518.67,641.86,1580.2,1404.26,14.62,21.61,555.34,2388.05,9056.09,1.3,47.32,523.12,2388.03,8144.75,8.396,0.03,393,2388,100.0,39.08,23.328
2,20,0.0028,0.0001,100.0,518.67,642.29,1578.05,1397.97,14.62,21.6,555.25,2387.98,9056.87,1.3,47.28,523.07,2388.03,8131.63,8.3964,0.03,389,2388,100.0,39.05,23.4729
2,21,-0.0003,0.0001,100.0,518.67,642.14,1574.85,1390.9,14.62,21.6,555.82,2388.04,9054.22,1.3,47.02,523.11,2387.96,8134.73,8.3871,0.03,390,2388,100.0,38.98,23.5659
2,22,-0.0051,0.0003,100.0,518.67,641.49,1583.01,1403.51,14.62,21.6,554.96,2387.93,9056.21,1.3,47.26,522.63,2388.01,8139.71,8.3859,0.03,391,2388,100.0,39.11,23.5141
2,23,0.0009,-0.0001,100.0,518.67,641.84,1584.03,1394.39,14.62,21.61,555.16,2387.98,9054.3,1.3,47.29,523.12,2388.04,8136.5,8.3656,0.03,391,2388,100.0,39.05,23.4531
2,24,0.0062,0.0004,100.0,518.67,642.12,1579.05,1393.25,14.62,21.61,556.12,2388.01,9057.99,1.3,47.27,523.43,2388.06,8138.83,8.3677,0.03,391,2388,100.0,39.03,23.5206
2,25,-0.0002,-0.0004,100.0,518.67,641.99,1582.24,1388.89,14.62,21.61,555.32,2388.01,9061.57,1.3,47.24,523.65,2388.0,8139.56,8.3666,0.03,392,2388,100.0,39.09,23.5
2,26,-0.002,0.0002,100.0,518.67,642.26,1581.44,1402.48,14.62,21.6,555.36,2387.98,9048.91,1.3,47.16,523.44,2387.97,8133.93,8.3722,0.03,392,2388,100.0,39.0,23.4354
2,27,-0.0007,0.0003,100.0,518.67,641.48,1586.49,1398.27,14.62,21.6,555.87,2388.04,9054.36,1.3,47.19,522.87,2387.99,8139.54,8.3649,0.03,390,2388,100.0,38.99,23.508
2,28,0.0042,0.0004,100.0,518.67,642.07,1582.4,1392.65,14.62,21.61,555.76,2388.05,9056.74,1.3,47.0,523.14,2388.05,8143.79,8.3762,0.03,392,2388,100.0,39.09,23.4928
2,29,0.003,-0.0003,100.0,518.67,641.92,1579.69,1396.95,14.62,21.6,555.35,2388.04,9054.98,1.3,47.13,522.68,2387.95,8139.88,8.3775,0.03,391,2388,100.0,38.99,23.481
2,30,-0.0036,0.0005,100.0,518.67,641.85,1590.72,1393.75,14.62,21.6,554.82,2388.01,9048.26,1.3,47.29,523.04,2388.04,8139.44,8.3921,0.03,392,2388,100.0,39.28,23.3293
2,31,-0.0021,-0.0,100.0,518.67,642.78,1583.01,1398.38,14.62,21.6,555.74,2387.96,9053.66,1.3,47.34,523.76,2387.99,8133.15,8.3556,0.03,391,2388,100.0,39.17,23.5124
2,32,0.0008,0.0001,100.0,518.67,641.88,1577.49,1401.15,14.62,21.61,555.86,2388.02,9051.68,1.3,47.18,523.78,2388.04,8134.22,8.3938,0.03,391,2388,100.0,39.0,23.5336
2,33,0.0017,-0.0003,100.0,518.67,641.8,1581.96,1391.28,14.62,21.61,555.46,2388.01,9049.13,1.3,47.2,523.17,2388.0,8140.52,8.3987,0.03,392,2388,100.0,39.1,23.4632
2,34,0.0038,0.0002,100.0,518.67,641.61,1584.69,1400.7,14.62,21.6,554.59,2387.99,9051.0,1.3,47.15,523.62,2388.02,8137.18,8.4039,0.03,392,2388,100.0,39.18,23.4502
2,35,-0.0057,-0.0003,100.0,518.67,642.13,1589.37,1395.8,14.62,21.6,555.01,2388.05,9044.24,1.3,47.1,523.06,2387.95,8135.58,8.3853,0.03,391,2388,100.0,39.0,23.4828
2,36,-0.0028,-0.0001,100.0,518.67,642.15,1582.92,1392.77,14.62,21.6,555.6,2387.98,9048.66,1.3,47.35,522.89,2388.01,8141.77,8.3753,0.03,390,2388,100.0,39.06,23.4481
2,37,0.0045,-0.0004,100.0,518.67,641.66,1586.96,1390.87,14.62,21.6,555.22,2388.05,9058.05,1.3,47.29,523.28,2388.0,8140.2,8.3604,0.03,391,2388,100.0,39.16,23.3895
2,38,0.0008,-0.0002,100.0,518.67,641.54,1586.86,1399.74,14.62,21.61,555.43,2388.1,9058.63,1.3,47.02,523.19,2387.98,8136.04,8.3757,0.03,392,2388,100.0,39.02,23.5921
2,39,-0.0009,-0.0002,100.0,518.67,642.07,1586.23,1396.41,14.62,21.6,556.04,2388.03,9051.84,1.3,47.36,523.25,2388.02,8134.72,8.3839,0.03,391,2388,100.0,39.25,23.4858
2,40,-0.0024,0.0001,100.0,518.67,641.91,1593.22,1394.28,14.62,21.6,555.23,2388.04,9057.14,1.3,47.17,523.11,2387.95,8139.28,8.3821,0.03,391,2388,100.0,39.15,23.4436
2,41,-0.0038,0.0004,100.0,518.67,641.95,1584.41,1391.6,14.62,21.61,555.07,2388.05,9050.58,1.3,47.28,523.68,2388.0,8134.88,8.3761,0.03,392,2388,100.0,39.02,23.4637
2,42,-0.0003,0.0,100.0,518.67,642.44,1582.12,1400.87,14.62,21.6,554.83,2387.99,9063.62,1.3,47.21,523.15,2388.06,8135.3,8.3607,0.03,390,2388,100.0,38.99,23.4636
2,43,-0.0011,-0.0004,100.0,518.67,642.26,1584.47,1391.84,14.62,21.6,555.41,2388.06,9047.25,1.3,47.36,523.62,2388.02,8135.19,8.3444,0.03,390,2388,100.0,39.16,23.5459
2,44,0.0021,-0.0003,100.0,518.67,642.22,1582.5,1398.17,14.62,21.6,555.66,2388.04,9055.35,1.3,47.37,523.5,2388.09,8136.66,8.3865,0.03,392,2388,100.0,38.99,23.4994
2,45,-0.0032,0.0002,100.0,518.67,642.12,1579.18,1392.18,14.62,21.61,556.24,2388.04,9060.51,1.3,47.34,523.21,2387.95,8137.59,8.366,0.03,391,2388,100.0,38.99,23.5025
2,46,-0.0026,-0.0002,100.0,518.67,642.16,1581.97,1391.0,14.62,21.6,554.75,2388.02,9055.13,1.3,47.18,523.13,2388.01,8144.72,8.3552,0.03,390,2388,100.0,39.09,23.383
2,47,0.0021,0.0004,100.0,518.67,642.4,1585.03,1406.45,14.62,21.61,556.02,2388.06,9060.34,1.3,47.15,523.73,2387.99,8137.01,8.366,0.03,390,2388,100.0,39.19,23.5279
2,48,0.0002,0.0003,100.0,518.67,642.17,1582.95,1397.73,14.62,21.6,555.06,2388.02,9061.55,1.3,47.22,523.18,2388.01,8137.1,8.3749,0.03,391,2388,100.0,39.25,23.4546
2,49,-0.0014,-0.0001,100.0,518.67,642.11,1583.23,1394.82,14.62,21.6,555.11,2387.96,9053.98,1.3,47.13,523.18,2388.03,8141.26,8.3682,0.03,391,2388,100.0,39.13,23.4569
2,50,-0.0035,-0.0,100.0,518.67,642.15,1581.34,1397.12,14.62,21.6,556.07,2388.07,9057.95,1.3,47.07,523.34,2388.02,8136.1,8.368,0.03,391,2388,100.0,38.98,23.5051
2,51,-0.0024,-0.0002,100.0,518.67,642.09,1585.74,1400.3,14.62,21.61,556.02,2388.05,9055.51,1.3,47.15,523.76,2388.01,8135.11,8.3942,0.03,392,2388,100.0,39.28,23.5062
2,52,0.0017,0.0001,100.0,518.67,642.59,1584.34,1405.25,14.62,21.6,555.3,2388.07,9059.43,1.3,47.1,523.22,2388.03,8141.26,8.3719,0.03,390,2388,100.0,39.1,23.4575
2,53,-0.001,-0.0002,100.0,518.67,642.32,1584.24,1394.49,14.62,21.61,555.06,2388.05,9051.73,1.3,47.08,523.48,2388.05,8134.96,8.3527,0.03,393,2388,100.0,39.1,23.34
2,54,0.0003,0.0005,100.0,518.67,641.57,1585.1,1395.0,14.62,21.6,555.25,2387.99,9052.86,1.3,47.08,523.05,2387.99,8138.36,8.3649,0.03,391,2388,100.0,39.1,23.4209
2,55,0.0008,0.0002,100.0,518.67,641.59,1580.82,1393.24,14.62,21.6,555.21,2388.01,9056.32,1.3,47.07,523.56,2388.03,8145.15,8.3697,0.03,392,2388,100.0,39.04,23.4764
2,56,-0.0016,-0.0001,100.0,518.67,642.2,1577.51,1393.32,14.62,21.6,555.26,2388.03,9050.47,1.3,47.2,522.83,2388.05,8133.15,8.4156,0.03,391,2388,100.0,39.11,23.4873
2,57,-0.001,0.0003,100.0,518.67,641.76,1590.68,1397.66,14.62,21.6,556.15,2388.05,9057.93,1.3,47.09,523.32,2388.1,8140.33,8.3854,0.03,390,2388,100.0,39.14,23.3488
2,58,0.0026,0.0005,100.0,518.67,642.25,1584.9,1391.8,14.62,21.6,555.54,2388.05,9055.79,1.3,47.16,523.4,2388.09,8144.82,8.3637,0.03,392,2388,100.0,39.13,23.4357
2,59,0.0047,-0.0002,100.0,518.67,642.35,1583.1,1399.17,14.62,21.61,555.78,2388.02,9056.06,1.3,47.11,524.35,2388.05,8133.89,8.3687,0.03,391,2388,100.0,39.22,23.5889
2,60,0.0015,0.0,100.0,518.67,641.79,1586.45,1390.83,14.62,21.6,555.36,2388.06,9058.96,1.3,47.15,523.16,2388.06,8135.92,8.3706,0.03,393,2388,100.0,39.08,23.4623
2,61,0.0009,0.0003,100.0,518.67,641.75,1581.82,1391.92,14.62,21.6,555.42,2388.04,9061.28,1.3,47.03,523.44,2388.03,8137.86,8.3447,0.03,391,2388,100.0,39.02,23.5151
2,62,0.0038,0.0003,100.0,518.67,642.21,1585.69,1395.96,14.62,21.6,554.93,2388.02,9047.76,1.3,46.88,523.03,2387.99,8142.36,8.3861,0.03,391,2388,100.0,39.17,23.5147
2,63,0.0029,-0.0001,100.0,518.67,642.0,1584.27,1392.78,14.62,21.6,555.03,2388.06,9057.6,1.3,47.35,523.55,2388.05,8139.63,8.3994,0.03,391,2388,100.0,39.01,23.382
2,64,0.0008,-0.0003,100.0,518.67,642.01,1589.94,1400.42,14.62,21.6,555.44,2388.01,9056.66,1.3,47.27,523.34,2388.02,8141.33,8.4178,0.03,391,2388,100.0,39.1,23.3871
2,65,0.0031,0.0005,100.0,518.67,642.0,1579.65,1393.66,14.62,21.61,555.43,2388.05,9063.47,1.3,47.21,523.41,2388.01,8139.36,8.4083,0.03,391,2388,100.0,39.02,23.5743
2,66,0.0008,0.0004,100.0,518.67,642.6,1585.06,1394.43,14.62,21.61,555.45,2388.03,9057.47,1.3,47.08,523.53,2388.05,8139.07,8.3576,0.03,390,2388,100.0,39.07,23.472
2,67,0.0006,0.0004,100.0,518.67,641.94,1586.62,1400.79,14.62,21.6,555.55,2388.03,9055.32,1.3,47.2,523.3,2388.03,8140.09,8.3806,0.03,391,2388,100.0,39.03,23.518
2,68,0.0044,-0.0002,100.0,518.67,641.7,1580.54,1400.99,14.62,21.6,555.91,2388.02,9054.83,1.3,47.2,523.03,2388.01,8140.61,8.4115,0.03,393,2388,100.0,39.12,23.4793
2,69,-0.0011,-0.0001,100.0,518.67,641.9,1579.85,1399.04,14.62,21.6,555.43,2388.06,9046.05,1.3,47.18,523.03,2387.98,8136.75,8.3874,0.03,391,2388,100.0,39.22,23.4171
2,70,-0.0031,0.0002,100.0,518.67,642.07,1584.77,1402.13,14.62,21.6,555.56,2387.98,9059.24,1.3,47.06,523.27,2388.03,8139.94,8.3708,0.03,393,2388,100.0,39.13,23.565
2,71,0.0019,0.0001,100.0,518.67,641.65,1585.53,1406.6,14.62,21.61,555.77,2388.01,9055.1,1.3,47.13,523.86,2388.03,8138.38,8.3564,0.03,390,2388,100.0,39.13,23.5214
2,72,0.0011,0.0002,100.0,518.67,641.81,1580.03,1393.7,14.62,21.6,555.57,2388.07,9052.07,1.3,47.19,523.34,2388.03,8133.25,8.3773,0.03,390,2388,100.0,39.35,23.3531
2,73,-0.002,-0.0002,100.0,518.67,642.1,1588.16,1397.04,14.62,21.6,555.42,2388.09,9056.09,1.3,47.03,523.08,2387.98,8138.15,8.3862,0.03,391,2388,100.0,39.23,23.4288
2,74,-0.0016,-0.0001,100.0,518.67,642.05,1581.45,1400.6,14.62,21.6,555.21,2388.05,9054.18,1.3,47.26,523.46,2388.06,8136.44,8.4138,0.03,391,2388,100.0,39.04,23.426
2,75,0.0029,-0.0,100.0,518.67,642.1,1587.74,1397.84,14.62,21.6,555.2,2387.96,9057.5,1.3,47.16,523.78,2388.03,8139.3,8.3281,0.03,390,2388,100.0,39.04,23.3992
2,76,-0.0032,-0.0003,100.0,518.67,641.64,1581.35,1402.57,14.62,21.61,554.87,2388.05,9057.74,1.3,47.26,523.47,2388.01,8137.78,8.3715,0.03,390,2388,100.0,39.13,23.429
2,77,0.0021,0.0004,100.0,518.67,641.93,1580.3,1393.19,14.62,21.61,555.86,2388.03,9058.5,1.3,46.99,524.02,2388.07,8137.7,8.3685,0.03,390,2388,100.0,38.98,23.5078
2,78,-0.0006,0.0001,100.0,518.67,642.35,1581.2,1402.53,14.62,21.61,556.12,2388.07,9060.46,1.3,47.16,523.39,2388.06,8137.2,8.359,0.03,391,2388,100.0,39.12,23.5028
2,79,0.0027,-0.0002,100.0,518.67,641.62,1581.24,1397.49,14.62,21.6,555.37,2388.01,9049.68,1.3,47.24,522.64,2388.01,8136.15,8.3868,0.03,391,2388,100.0,39.13,23.5432
2,80,0.0014,-0.0004,100.0,518.67,642.06,1581.32,1403.3,14.62,21.6,554.42,2387.99,9056.75,1.3,47.19,522.78,2388.06,8142.04,8.3724,0.03,391,2388,100.0,39.09,23.5428
2,81,0.0031,-0.0004,100.0,518.67,642.07,1583.18,1395.35,14.62,21.6,555.49,2388.04,9057.67,1.3,47.06,523.48,2388.05,8138.39,8.37,0.03,391,2388,100.0,39.29,23.5248
2,82,-0.0016,0.0005,100.0,518.67,642.31,1582.28,1393.47,14.62,21.6,555.54,2388.04,9057.85,1.3,47.14,523.13,2388.08,8137.23,8.4088,0.03,391,2388,100.0,39.01,23.4571
2,83,-0.0009,0.0002,100.0,518.67,642.42,1584.09,1401.58,14.62,21.61,555.95,2388.03,9052.65,1.3,47.11,523.85,2387.98,8142.16,8.3493,0.03,391,2388,100.0,39.07,23.5418
2,84,-0.001,0.0004,100.0,518.67,642.01,1581.52,1386.22,14.62,21.6,556.46,2388.0,9058.45,1.3,47.1,523.5,2388.0,8138.81,8.3747,0.03,390,2388,100.0,39.21,23.3987
2,85,0.0002,-0.0001,100.0,518.67,641.73,1586.72,1398.92,14.62,21.6,555.45,2388.03,9046.47,1.3,47.11,522.99,2387.98,8142.24,8.3954,0.03,390,2388,100.0,39.09,23.4069
2,86,-0.0001,0.0003,100.0,518.67,641.71,1579.04,1397.11,14.62,21.6,555.71,2388.05,9056.66,1.3,47.16,523.37,2388.05,8134.95,8.3824,0.03,390,2388,100.0,39.27,23.598
2,87,-0.0021,-0.0003,100.0,518.67,641.66,1583.62,1402.12,14.62,21.61,555.49,2388.03,9056.14,1.3,47.24,523.13,2388.04,8136.62,8.3687,0.03,391,2388,100.0,39.22,23.4462
2,88,0.0048,-0.0003,100.0,518.67,642.09,1581.74,1388.36,14.62,21.61,555.16,2388.04,9057.39,1.3,47.16,523.79,2388.03,8140.57,8.3834,0.03,394,2388,100.0,39.07,23.4727
2,89,0.003,0.0005,100.0,518.67,642.11,1589.39,1404.75,14.62,21.6,555.14,2388.05,9049.83,1.3,47.24,523.41,2388.07,8143.8,8.3966,0.03,391,2388,100.0,39.19,23.4264
2,90,-0.0014,0.0002,100.0,518.67,642.06,1585.36,1397.57,14.62,21.6,555.44,2388.04,9058.38,1.3,47.23,523.71,2388.03,8140.28,8.3794,0.03,391,2388,100.0,39.29,23.3845
2,91,-0.002,0.0002,100.0,518.67,641.94,1587.06,1400.01,14.62,21.6,555.13,2388.04,9058.92,1.3,47.24,523.76,2388.0,8139.16,8.359,0.03,393,2388,100.0,39.02,23.3505
2,92,-0.001,-0.0004,100.0,518.67,641.8,1580.41,1402.25,14.62,21.61,555.64,2388.04,9060.51,1.3,47.25,523.42,2388.07,8137.69,8.3813,0.03,391,2388,100.0,39.19,23.4487
2,93,-0.0023,-0.0001,100.0,518.67,642.18,1587.61,1393.06,14.62,21.6,555.22,2388.06,9055.81,1.3,47.4,523.73,2388.08,8139.32,8.3501,0.03,391,2388,100.0,39.12,23.5047
2,94,-0.0042,-0.0003,100.0,518.67,642.12,1577.11,1394.88,14.62,21.6,555.93,2388.05,9056.96,1.3,47.31,524.01,2388.08,8138.63,8.3591,0.03,393,2388,100.0,39.18,23.4905
2,95,-0.0029,-0.0002,100.0,518.67,642.3,1584.14,1403.41,14.62,21.6,556.48,2387.99,9059.76,1.3,47.32,523.75,2388.04,8140.63,8.3859,0.03,390,2388,100.0,39.19,23.4111
2,96,-0.003,0.0001,100.0,518.67,641.65,1585.38,1394.99,14.62,21.6,555.86,2387.98,9060.79,1.3,47.32,522.56,2388.07,8141.05,8.385,0.03,391,2388,100.0,39.03,23.5621
2,97,0.0021,0.0005,100.0,518.67,642.09,1584.35,1390.6,14.62,21.6,555.96,2388.03,9059.62,1.3,47.36,523.86,2388.02,8139.17,8.3698,0.03,393,2388,100.0,39.04,23.3948
2,98,-0.0023,0.0,100.0,518.67,641.93,1584.19,1393.1,14.62,21.61,555.45,2388.04,9063.22,1.3,47.33,524.05,2388.04,8134.03,8.3943,0.03,392,2388,100.0,39.17,23.4108
