ExportDate,EquipmentID,Cycle,Timestamp,Sensor_2,Sensor_3,Sensor_4,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,LatentZ1,LatentZ2,NearestDistance,PredictedStatus,IsWarning,WorkOrder,MaintenanceCost
2026-07-01,ENG-005,13,2026-01-01 13:00:00,643.22,1586.89,1399.86,554.02,2388.1,9054.08,47.44,521.82,2388.1,8135.38,8.4294,392.0,0.04226,-0.298741,0.001442,Healthy,0,WO761820,897.77
2026-07-01,ENG-005,14,2026-01-01 14:00:00,643.13,1589.04,1410.28,553.25,2388.07,9046.39,47.38,521.58,2388.13,8134.11,8.4424,393.0,0.034679,0.054001,0.004225,Healthy,0,WO205389,2097.3
2026-07-01,ENG-005,15,2026-01-01 15:00:00,642.28,1591.4,1408.02,553.27,2388.13,9051.92,47.57,521.61,2388.07,8132.85,8.4301,392.0,0.053175,-0.1088,0.000826,Healthy,0,WO551607,1616.94
2026-07-01,ENG-005,16,2026-01-01 16:00:00,642.31,1585.55,1403.05,553.51,2388.05,9048.62,47.39,521.75,2388.06,8137.62,8.4232,392.0,0.032644,-0.520013,0.001629,Healthy,0,WO749813,1518.12
2026-07-01,ENG-005,17,2026-01-01 17:00:00,642.75,1592.26,1404.67,554.12,2388.04,9053.03,47.38,521.74,2388.06,8128.43,8.4262,393.0,0.035198,-0.311449,0.001245,Healthy,0,WO109853,1422.5
2026-07-01,ENG-005,18,2026-01-01 18:00:00,642.51,1587.0,1407.73,553.79,2388.09,9058.3,47.57,521.79,2388.06,8133.28,8.4128,394.0,0.061637,-0.133354,0.002828,Healthy,0,WO716113,2887.99
2026-07-01,ENG-005,19,2026-01-01 19:00:00,642.51,1583.57,1406.58,553.73,2388.12,9054.33,47.57,521.58,2388.05,8132.54,8.4401,394.0,0.046822,-0.26897,0.001043,Healthy,0,WO606680,1175.02
2026-07-01,ENG-005,20,2026-01-01 20:00:00,642.3,1584.55,1407.78,553.31,2388.08,9059.02,47.47,521.74,2388.12,8132.59,8.4356,394.0,0.050301,-0.173854,0.001735,Healthy,0,WO790203,73.89
2026-07-01,ENG-005,21,2026-01-01 21:00:00,642.31,1587.95,1400.07,553.74,2388.11,9052.97,47.45,521.72,2388.1,8129.49,8.4239,391.0,0.014626,-0.573549,0.003491,Healthy,0,WO973294,894.27
2026-07-01,ENG-005,22,2026-01-01 22:00:00,642.76,1589.88,1405.88,553.48,2388.1,9052.47,47.43,521.89,2388.11,8132.98,8.4145,393.0,0.04462,-0.18853,0.002031,Healthy,0,WO362801,2176.74
2026-07-01,ENG-005,23,2026-01-01 23:00:00,642.69,1588.12,1413.32,553.61,2388.09,9050.0,47.64,521.39,2388.05,8130.61,8.4518,393.0,0.018886,0.105025,0.002709,Healthy,0,WO423939,148.43
2026-07-01,ENG-005,24,2026-01-02 00:00:00,641.98,1590.1,1408.43,553.34,2388.08,9052.17,47.29,521.38,2388.05,8136.78,8.4216,393.0,0.043363,-0.331732,0.001959,Healthy,0,WO284171,2370.21
2026-07-01,ENG-005,25,2026-01-02 01:00:00,642.78,1586.13,1403.27,553.9,2388.07,9052.65,47.54,521.49,2388.03,8133.15,8.4255,392.0,0.043783,-0.30928,0.000949,Healthy,0,WO369452,2835.35
2026-07-01,ENG-005,26,2026-01-02 02:00:00,642.23,1592.16,1413.16,554.06,2388.09,9050.9,47.57,521.76,2388.07,8130.12,8.4169,393.0,0.04938,-0.159242,0.001627,Healthy,0,WO178957,2901.18
2026-07-01,ENG-005,27,2026-01-02 03:00:00,642.76,1589.0,1403.47,552.67,2388.08,9047.16,47.46,522.1,2388.06,8136.43,8.4159,392.0,0.05429,-0.348291,0.000481,Warning,1,WO684384,19934.5
2026-07-01,ENG-005,28,2026-01-02 04:00:00,643.35,1585.36,1410.46,553.38,2388.08,9043.36,47.51,521.45,2388.03,8134.9,8.432,392.0,0.038035,0.031529,0.002557,Healthy,0,WO374896,2476.13
2026-07-01,ENG-005,29,2026-01-02 05:00:00,641.82,1591.3,1402.13,553.52,2388.13,9052.3,47.56,521.56,2388.14,8137.14,8.4471,392.0,0.048527,-0.260812,0.000405,Healthy,0,WO688678,1849.74
2026-07-01,ENG-005,30,2026-01-02 06:00:00,642.89,1587.2,1408.61,554.38,2388.09,9048.85,47.54,521.45,2388.13,8131.09,8.4378,393.0,0.03031,-0.132385,0.002733,Healthy,0,WO528129,183.77
2026-07-01,ENG-005,31,2026-01-02 07:00:00,642.28,1595.01,1408.24,553.88,2388.12,9050.22,47.29,521.79,2388.1,8135.95,8.4145,392.0,0.029377,-0.370641,0.001337,Healthy,0,WO507524,2027.93
2026-07-01,ENG-005,32,2026-01-02 08:00:00,642.47,1593.09,1407.21,553.78,2388.06,9047.49,47.38,521.25,2388.07,8135.32,8.4236,392.0,0.039979,-0.292693,0.001741,Healthy,0,WO535037,2509.39
2026-07-01,ENG-005,33,2026-01-02 09:00:00,642.58,1598.76,1402.82,554.24,2388.05,9056.42,47.58,521.73,2388.14,8140.87,8.4315,392.0,0.067668,-0.145419,0.002261,Healthy,0,WO347582,343.1
2026-07-01,ENG-006,1,2026-01-01 01:00:00,642.06,1590.15,1408.02,553.87,2388.08,9055.18,47.35,521.23,2388.08,8126.75,8.4314,393.0,0.030554,-0.285996,0.001716,Healthy,0,WO389282,410.37
2026-07-01,ENG-006,2,2026-01-01 02:00:00,642.74,1584.08,1413.33,553.53,2388.05,9056.76,47.35,521.24,2388.08,8131.25,8.4829,392.0,0.0391,0.003281,0.001797,Healthy,0,WO122394,
2026-07-01,ENG-006,3,2026-01-01 03:00:00,642.48,1591.55,1407.27,553.69,2388.05,9050.68,47.35,522.22,2388.1,8129.61,8.4557,394.0,0.048248,-0.259764,0.000909,Healthy,0,WO171942,1684.91
2026-07-01,ENG-006,4,2026-01-01 04:00:00,642.15,1587.86,1406.12,553.61,2388.12,9053.92,47.37,521.7,2388.06,8137.89,8.427,394.0,0.045125,-0.299596,0.001212,Healthy,0,WO102973,2952.88
2026-07-01,ENG-006,5,2026-01-01 05:00:00,642.47,1591.8,1407.1,553.6,2388.08,9058.1,47.37,521.75,2388.11,8132.09,8.3875,389.0,0.022287,-0.57971,0.002899,Healthy,0,WO127032,1106.81
2026-07-01,ENG-006,6,2026-01-01 06:00:00,642.61,1590.11,1408.48,554.43,2388.1,9055.88,47.4,521.65,2388.04,8133.19,8.4337,390.0,0.03676,-0.365772,0.000984,Healthy,0,WO877747,385.27
2026-07-01,ENG-006,7,2026-01-01 07:00:00,642.87,1584.31,1399.97,553.67,2388.09,9055.37,47.62,521.66,2388.09,8134.64,8.4543,392.0,0.053276,-0.239772,0.001668,Warning,1,WO628313,15685.59
2026-07-01,ENG-006,8,2026-01-01 08:00:00,642.28,1586.09,1408.93,553.73,2388.08,9051.39,47.41,521.24,2388.12,8134.08,8.3887,393.0,0.020999,-0.337654,0.002319,Healthy,0,WO163780,2549.53
2026-07-01,ENG-006,9,2026-01-01 09:00:00,642.43,1591.44,1409.82,553.53,2388.05,9044.87,47.47,521.68,2388.07,8133.53,8.4202,395.0,0.052498,-0.124254,0.001391,Healthy,0,WO184714,487.58
2026-07-01,ENG-006,10,2026-01-01 10:00:00,641.98,1588.22,1406.35,553.89,2388.12,9052.39,47.33,521.81,2388.14,8136.24,8.4266,392.0,0.020406,-0.450637,0.001029,Healthy,0,WO726410,1388.46
2026-07-01,ENG-006,11,2026-01-01 11:00:00,643.43,1592.12,1409.24,553.68,2388.09,9052.57,47.4,522.17,2388.06,8138.05,8.439,392.0,0.06088,-0.237366,0.000717,Healthy,0,WO906315,2603.2
2026-07-01,ENG-006,12,2026-01-01 12:00:00,642.75,1588.07,1409.32,553.14,2388.05,9056.88,47.72,521.21,2388.1,8132.7,8.4328,393.0,0.059799,-0.02991,0.00246,Healthy,0,WO865054,1308.95
2026-07-01,ENG-006,13,2026-01-01 13:00:00,642.79,1583.43,1398.87,553.33,2388.1,9047.27,47.65,521.52,2388.06,8138.01,8.4275,393.0,0.055921,-0.147002,0.001682,Healthy,0,WO195656,325.03
2026-07-01,ENG-006,14,2026-01-01 14:00:00,642.22,1587.32,1406.07,553.78,2388.14,9053.55,47.48,521.61,2388.1,8136.08,8.4424,394.0,0.042106,-0.115872,0.002381,Healthy,0,WO688866,2026.54
2026-07-01,ENG-006,15,2026-01-01 15:00:00,642.49,1592.32,1406.72,553.46,2388.13,9056.8,47.5,521.76,2388.07,8132.01,8.4421,392.0,0.056015,-0.126671,0.003948,Healthy,0,WO153945,1821.21
2026-07-01,ENG-006,16,2026-01-01 16:00:00,642.73,1588.38,1413.98,553.78,2388.06,9047.99,47.46,521.65,2388.08,8133.74,8.4465,392.0,0.048185,-0.100568,0.003132,Healthy,0,WO988432,2543.85
2026-07-01,ENG-006,17,2026-01-01 17:00:00,642.56,1586.96,1399.33,554.31,2388.12,9059.26,47.37,521.4,2388.13,8134.1,8.4139,392.0,0.013677,-0.518962,0.00353,Healthy,0,WO904711,1860.04
2026-07-01,ENG-006,18,2026-01-01 18:00:00,641.79,1591.12,1401.89,553.73,2388.06,9064.59,47.5,522.02,2388.03,8132.53,8.436,393.0,0.049709,-0.642895,0.002847,Healthy,0,WO130359,2122.96
2026-07-01,ENG-006,19,2026-01-01 19:00:00,642.79,1585.56,1405.83,553.66,2388.06,9049.0,47.61,521.89,2388.0,8134.42,8.4499,393.0,0.059491,-0.264963,0.002248,Healthy,0,WO789275,468.53
2026-07-01,ENG-006,20,2026-01-01 20:00:00,642.43,1594.53,1402.15,553.55,2388.11,9052.97,47.52,521.22,2388.09,8130.0,8.442,395.0,0.030445,0.017126,0.001117,Healthy,0,WO575682,1141.66
2026-07-01,ENG-006,21,2026-01-01 21:00:00,642.76,1585.4,1411.95,553.76,2388.11,9046.28,47.37,521.45,2388.08,8132.02,8.445,393.0,0.029427,-0.105689,0.001816,Healthy,0,WO891083,2038.21
2026-07-01,ENG-006,22,2026-01-01 22:00:00,642.57,1589.93,1409.23,553.52,2388.09,9051.14,47.53,521.65,2388.03,8134.71,8.4154,394.0,0.058323,-0.200265,0.001668,Healthy,0,WO326040,385.76
2026-07-01,ENG-006,23,2026-01-01 23:00:00,642.28,1593.82,1410.48,553.28,2388.06,9050.38,47.41,521.64,2388.09,8138.91,8.4193,394.0,0.05495,-0.23239,0.000193,Warning,1,WO423401,
2026-07-01,ENG-006,24,2026-01-02 00:00:00,642.83,1589.33,1407.11,553.76,2388.06,9057.95,47.43,521.73,2388.1,8133.54,8.4233,392.0,0.048844,-0.208011,0.001068,Healthy,0,WO321494,2304.27
2026-07-01,ENG-006,25,2026-01-02 01:00:00,642.03,1583.81,1403.7,553.44,2388.16,9056.21,47.49,521.19,2388.19,8134.19,8.4292,393.0,0.033147,-0.185401,0.001137,Healthy,0,WO498676,728.83
2026-07-01,ENG-006,26,2026-01-02 02:00:00,642.5,1593.87,1404.94,553.58,2388.09,9051.4,47.37,521.67,2388.09,8134.52,8.4243,391.0,0.03473,-0.406416,0.001343,Healthy,0,WO144357,1406.28
2026-07-01,ENG-006,27,2026-01-02 03:00:00,643.15,1583.97,1404.43,552.76,2388.13,9053.1,47.38,521.61,2388.11,8135.91,8.4575,393.0,0.057844,-0.045579,0.000493,Healthy,0,WO537983,1244.85
2026-07-01,ENG-006,28,2026-01-02 04:00:00,643.16,1588.49,1404.82,553.49,2388.07,9051.09,47.35,521.91,2388.11,8133.0,8.444,394.0,0.047311,-0.122108,0.001498,Healthy,0,WO479430,2541.23
2026-07-01,ENG-006,29,2026-01-02 05:00:00,642.25,1591.59,1399.5,553.54,2388.12,9052.29,47.43,521.84,2388.08,8140.43,8.4147,392.0,0.039942,-0.474934,0.0017,Healthy,0,WO882033,1032.55
2026-07-01,ENG-006,30,2026-01-02 06:00:00,642.29,1599.65,1404.18,553.93,2388.1,9049.99,47.58,520.97,2388.11,8130.82,8.428,391.0,0.038091,-0.207383,0.001227,Warning,1,WO913934,18402.57
2026-07-01,ENG-006,31,2026-01-02 07:00:00,642.76,1591.84,1407.47,553.09,2388.09,9052.16,47.61,521.66,2388.05,8136.27,8.4106,394.0,0.070124,-0.115026,0.001462,Warning,1,WO731661,19171.49
2026-07-01,ENG-006,32,2026-01-02 08:00:00,642.58,1594.31,1412.26,553.93,2388.15,9046.99,47.56,521.74,2388.07,8128.06,8.4678,393.0,0.00412,0.115804,0.002591,Healthy,0,WO570711,2652.04
2026-07-01,ENG-006,33,2026-01-02 09:00:00,642.62,1584.88,1411.94,553.12,2388.12,9056.42,47.55,521.47,2388.13,8137.37,8.431,393.0,0.046773,-0.027745,0.002001,Healthy,0,WO561124,
2026-07-01,ENG-006,34,2026-01-02 10:00:00,642.83,1589.25,1407.82,554.57,2388.07,9051.4,47.33,521.57,2388.07,8132.43,8.4112,393.0,0.033308,-0.238091,0.001607,Healthy,0,WO469038,965.7
2026-07-01,ENG-006,35,2026-01-02 11:00:00,643.1,1589.03,1406.63,553.97,2388.07,9051.53,47.41,521.56,2388.11,8135.45,8.4503,393.0,0.04948,-0.121552,0.000734,Healthy,0,WO996840,1802.54
2026-07-01,ENG-007,1,2026-01-01 01:00:00,642.61,1587.18,1399.82,554.58,2387.96,9062.5,47.19,521.87,2388.03,8144.16,8.4147,391.0,0.034307,-0.990346,0.000977,Healthy,0,WO571579,1736.39
2026-07-01,ENG-007,2,2026-01-01 02:00:00,642.09,1578.49,1400.3,554.06,2388.03,9059.66,47.22,522.48,2388.0,8138.54,8.3694,391.0,0.051002,-1.254968,0.001827,Healthy,0,WO208529,2520.26
2026-07-01,ENG-007,3,2026-01-01 03:00:00,642.04,1577.27,1395.02,554.63,2388.02,9054.92,46.94,522.79,2388.02,8137.55,8.3914,393.0,0.029446,-1.219822,0.003555,Healthy,0,WO559022,1596.0
2026-07-01,ENG-007,4,2026-01-01 04:00:00,642.12,1575.94,1403.27,555.16,2387.99,9050.36,47.35,522.2,2388.0,8133.38,8.3844,392.0,0.015553,-1.135196,0.002762,Healthy,0,WO454803,204.48
2026-07-01,ENG-007,5,2026-01-01 05:00:00,642.07,1584.32,1402.06,554.34,2388.05,9058.72,47.23,522.08,2388.01,8145.54,8.4168,393.0,0.00449,-2.650974,0.00229,Healthy,0,WO397949,2562.12
2026-07-01,ENG-007,6,2026-01-01 06:00:00,641.65,1585.65,1396.34,554.08,2388.05,9052.01,47.07,522.5,2387.96,8136.26,8.4226,391.0,0.058123,-1.173194,0.002514,Healthy,0,WO248298,965.18
2026-07-01,ENG-007,7,2026-01-01 07:00:00,642.24,1578.19,1392.9,554.83,2388.01,9054.57,47.27,522.09,2388.07,8136.81,8.3876,390.0,0.02839,-1.256038,0.002607,Healthy,0,WO424620,1948.31
2026-07-01,ENG-007,8,2026-01-01 08:00:00,642.26,1581.56,1401.18,554.62,2388.0,9062.13,47.28,522.45,2388.03,8139.34,8.3954,391.0,0.034114,-1.082045,0.002514,Healthy,0,WO818709,325.69
2026-07-01,ENG-007,9,2026-01-01 09:00:00,642.24,1579.13,1394.7,553.68,2388.08,9061.49,47.2,522.56,2388.03,8139.07,8.3963,393.0,0.035102,-1.038541,0.000977,Healthy,0,WO324597,2310.16
2026-07-01,ENG-007,10,2026-01-01 10:00:00,642.16,1579.17,1401.72,554.29,2388.02,9058.9,47.04,522.15,2388.03,8138.71,8.4163,392.0,0.016839,-1.099164,0.001092,Healthy,0,WO632351,2513.6
2026-07-01,ENG-007,11,2026-01-01 11:00:00,642.43,1589.29,1393.1,554.55,2388.01,9061.7,47.26,522.42,2388.01,8146.65,8.392,392.0,0.054164,-1.046714,0.003107,Healthy,0,WO726258,528.63
2026-07-01,ENG-007,12,2026-01-01 12:00:00,641.94,1572.37,1398.7,554.8,2388.01,9057.32,47.07,522.73,2388.01,8144.75,8.4224,391.0,0.055415,-1.307621,0.002909,Healthy,0,WO530816,2172.78
2026-07-01,ENG-007,13,2026-01-01 13:00:00,642.0,1585.94,1400.12,554.48,2388.03,9045.65,47.25,522.03,2388.01,8135.4,8.353,392.0,0.012594,-1.059537,0.003521,Healthy,0,WO659951,2898.51
2026-07-01,ENG-007,14,2026-01-01 14:00:00,641.7,1581.51,1403.54,553.76,2388.04,9059.89,47.21,522.2,2388.02,8135.55,8.3988,390.0,0.04432,-1.144182,0.001245,Healthy,0,WO584106,2345.47
2026-07-01,ENG-007,15,2026-01-01 15:00:00,642.47,1578.13,1389.95,554.36,2388.0,9059.65,47.21,522.48,2388.02,8139.26,8.3816,392.0,0.044341,-1.237011,0.001196,Healthy,0,WO245121,203.93
2026-07-01,ENG-007,16,2026-01-01 16:00:00,642.02,1584.71,1393.76,554.91,2388.02,9059.78,47.37,522.6,2388.02,8142.56,8.4474,392.0,0.048515,-1.048164,0.000846,Healthy,0,WO992512,297.43
2026-07-01,ENG-007,17,2026-01-01 17:00:00,642.29,1585.05,1396.23,554.28,2387.94,9051.83,47.19,522.3,2388.02,8139.42,8.4248,392.0,0.033757,-1.05375,0.002128,Healthy,0,WO332823,2659.66
2026-07-01,ENG-007,18,2026-01-01 18:00:00,641.84,1579.68,1392.6,554.7,2388.05,9054.67,47.12,522.57,2388.05,8138.04,8.408,390.0,0.063095,-1.331654,0.00274,Healthy,0,WO185569,133.15
2026-07-01,ENG-007,19,2026-01-01 19:00:00,642.29,1583.63,1396.62,554.17,2388.03,9061.62,47.23,522.66,2387.98,8145.9,8.4182,391.0,0.075723,-1.170296,0.002072,Healthy,0,WO400814,1443.74
2026-07-01,ENG-007,20,2026-01-01 20:00:00,641.57,1586.02,1390.45,554.87,2387.98,9065.04,47.06,522.91,2387.98,8137.62,8.4137,393.0,0.059226,-2.647534,0.002184,Healthy,0,WO119927,2513.14
2026-07-01,ENG-007,21,2026-01-01 21:00:00,641.82,1581.78,1385.67,554.32,2388.03,9051.56,47.16,522.61,2388.01,8136.15,8.4007,392.0,0.049841,-1.240602,0.001619,Healthy,0,WO349183,190.86
2026-07-01,ENG-007,22,2026-01-01 22:00:00,642.24,1583.13,1398.81,554.88,2388.02,9050.46,47.06,522.34,2387.99,8145.36,8.373,393.0,0.042896,-1.252433,0.000598,Healthy,0,WO725726,1914.27
2026-07-01,ENG-007,23,2026-01-01 23:00:00,642.52,1583.72,1395.56,553.83,2388.03,9057.11,47.09,522.03,2388.04,8141.41,8.4106,391.0,0.015056,-1.090286,0.002629,Healthy,0,WO352249,602.58
2026-07-01,ENG-007,24,2026-01-02 00:00:00,642.25,1583.59,1402.61,554.75,2388.0,9058.07,47.33,522.03,2388.01,8136.79,8.4296,392.0,0.01813,-0.870423,0.002329,Healthy,0,WO631971,1547.49
2026-07-01,ENG-007,25,2026-01-02 01:00:00,642.13,1587.91,1409.52,554.46,2387.98,9052.69,47.26,522.47,2388.0,8133.25,8.4307,391.0,0.036066,-1.050478,0.001292,Healthy,0,WO883618,
2026-07-01,ENG-007,26,2026-01-02 02:00:00,642.21,1588.25,1392.03,554.98,2387.97,9057.24,47.2,522.17,2388.03,8143.58,8.3754,391.0,0.041934,-1.247263,0.001145,Healthy,0,WO908977,2282.2
2026-07-01,ENG-007,27,2026-01-02 03:00:00,642.65,1587.49,1391.59,554.47,2388.0,9052.58,47.1,521.72,2388.02,8138.19,8.3713,392.0,0.019764,-1.149003,0.001292,Healthy,0,WO916990,2943.42
2026-07-01,ENG-007,28,2026-01-02 04:00:00,641.81,1578.0,1398.92,554.39,2387.99,9059.38,47.24,522.03,2388.03,8148.88,8.4005,392.0,0.030179,-1.054306,0.000691,Healthy,0,WO579911,
2026-07-01,ENG-007,29,2026-01-02 05:00:00,642.07,1577.8,1397.9,554.25,2388.01,9058.26,47.23,522.03,2388.06,8141.82,8.39,392.0,0.017565,-1.087008,0.000488,Healthy,0,WO425138,2967.91
2026-07-01,ENG-007,30,2026-01-02 06:00:00,642.09,1591.61,1394.19,554.14,2387.95,9054.71,47.25,522.14,2388.01,8140.53,8.419,390.0,0.04887,-1.11137,0.000691,Healthy,0,WO918771,
2026-07-01,ENG-007,31,2026-01-02 07:00:00,642.92,1583.25,1392.31,554.66,2388.06,9058.14,47.21,522.32,2387.99,8136.97,8.3961,391.0,0.04062,-1.019245,0.000345,Healthy,0,WO519453,2689.18
2026-07-01,ENG-007,32,2026-01-02 08:00:00,642.5,1583.77,1395.33,554.11,2387.99,9059.36,47.09,522.12,2388.0,8138.76,8.3709,391.0,0.047576,-1.241306,0.001337,Healthy,0,WO644500,293.7
2026-07-01,ENG-007,33,2026-01-02 09:00:00,641.9,1589.33,1401.93,554.78,2388.05,9062.84,47.11,522.33,2387.97,8141.21,8.3737,392.0,0.046793,-1.177518,0.001092,Healthy,0,WO436814,1017.36
2026-07-01,ENG-007,34,2026-01-02 10:00:00,642.11,1578.02,1392.85,554.51,2388.01,9050.78,47.18,521.74,2388.03,8140.15,8.43,391.0,0.022107,-1.095918,0.003146,Healthy,0,WO468623,2194.1
2026-07-01,ENG-007,35,2026-01-02 11:00:00,642.05,1588.04,1403.37,554.64,2388.03,9050.21,47.15,522.59,2388.02,8139.81,8.4307,391.0,0.029944,-1.073826,0.000846,Healthy,0,WO160144,1930.66
2026-07-01,ENG-007,36,2026-01-02 12:00:00,641.64,1582.62,1395.36,553.76,2387.98,9060.56,47.4,521.89,2388.02,8145.88,8.3923,392.0,-0.032323,-2.505066,0.009213,Healthy,0,WO737086,1342.61
2026-07-01,ENG-007,37,2026-01-02 13:00:00,642.12,1582.17,1398.22,554.31,2388.0,9061.06,47.26,521.82,2388.01,8146.28,8.3997,392.0,0.035334,-0.926586,0.002816,Healthy,0,WO694799,
2026-07-01,ENG-007,38,2026-01-02 14:00:00,642.35,1584.56,1391.45,554.42,2388.04,9060.52,47.22,522.52,2388.0,8141.35,8.4037,393.0,0.046718,-1.073046,0.001245,Healthy,0,WO900152,456.2
2026-07-01,ENG-007,39,2026-01-02 15:00:00,642.44,1584.35,1398.59,554.29,2388.02,9053.31,47.28,522.68,2387.99,8134.52,8.3903,393.0,0.034572,-1.049529,0.002072,Healthy,0,WO871411,1577.35
2026-07-01,ENG-007,40,2026-01-02 16:00:00,642.36,1586.35,1395.75,554.56,2388.06,9060.47,47.21,522.1,2388.0,8136.65,8.398,390.0,0.03224,-1.046476,0.0,Healthy,0,WO741599,2753.61
2026-07-01,ENG-007,41,2026-01-02 17:00:00,642.24,1584.82,1400.12,554.46,2388.04,9056.16,47.18,522.41,2388.02,8141.13,8.3959,392.0,0.029166,-0.995782,0.002392,Healthy,0,WO848022,308.98
2026-07-01,ENG-007,42,2026-01-02 18:00:00,642.59,1586.98,1397.03,554.03,2388.08,9056.9,47.19,522.24,2388.0,8137.65,8.4211,391.0,0.04326,-0.955719,0.001563,Healthy,0,WO404466,2561.52
2026-07-01,ENG-007,43,2026-01-02 19:00:00,642.02,1589.32,1396.36,554.84,2388.03,9049.81,47.14,522.37,2388.04,8140.69,8.4124,393.0,0.00588,-1.00659,0.000772,Healthy,0,WO227257,2386.59
2026-07-01,ENG-007,44,2026-01-02 20:00:00,641.86,1585.76,1402.05,553.91,2387.96,9056.69,47.28,522.32,2388.02,8141.06,8.4312,393.0,0.048205,-0.888393,0.001245,Healthy,0,WO942700,432.83
2026-07-01,ENG-007,45,2026-01-02 21:00:00,641.92,1585.29,1405.09,554.85,2388.02,9055.28,47.24,521.94,2388.0,8138.24,8.3979,392.0,0.009492,-1.002868,0.00229,Healthy,0,WO651231,1257.83
2026-07-01,ENG-007,46,2026-01-02 22:00:00,641.93,1582.94,1397.31,554.42,2388.03,9059.4,47.03,522.8,2388.03,8138.25,8.4186,391.0,0.040485,-1.209305,0.000345,Healthy,0,WO813145,428.59
2026-07-01,ENG-007,47,2026-01-02 23:00:00,641.94,1588.59,1399.7,553.79,2388.02,9059.46,47.24,521.98,2388.02,8135.93,8.4062,391.0,0.031609,-0.937239,0.002329,Healthy,0,WO553633,2611.22
2026-07-01,ENG-007,48,2026-01-03 00:00:00,642.45,1582.42,1400.43,553.92,2388.08,9057.11,47.23,522.57,2388.03,8142.05,8.4188,393.0,0.039899,-0.973748,0.001196,Healthy,0,WO843788,2845.08
2026-07-01,ENG-007,49,2026-01-03 01:00:00,641.86,1575.53,1398.51,554.06,2388.04,9055.64,47.29,522.86,2388.02,8143.23,8.4088,392.0,0.046005,-1.136411,0.001827,Healthy,0,WO677599,1893.82
2026-07-01,ENG-007,50,2026-01-03 02:00:00,642.59,1587.53,1400.01,554.2,2388.01,9054.17,47.35,522.6,2387.96,8138.23,8.437,392.0,0.062529,-0.910036,0.001983,Healthy,0,WO261684,1892.21
2026-07-01,ENG-007,51,2026-01-03 03:00:00,641.69,1583.72,1395.61,554.58,2388.0,9059.03,47.19,522.36,2387.99,8141.09,8.4457,392.0,0.058023,-1.192955,0.001245,Healthy,0,WO129751,2848.21
2026-07-01,ENG-007,52,2026-01-03 04:00:00,642.08,1583.1,1391.65,554.69,2387.99,9061.38,47.16,522.47,2388.04,8143.11,8.4066,392.0,0.041148,-1.231809,0.001465,Healthy,0,WO770030,
2026-07-01,ENG-007,53,2026-01-03 05:00:00,642.4,1582.75,1401.95,554.22,2388.06,9058.02,47.16,522.31,2388.06,8142.36,8.3909,392.0,0.028865,-1.087055,0.002072,Healthy,0,WO356773,2070.72
2026-07-01,ENG-007,54,2026-01-03 06:00:00,642.12,1579.67,1402.69,554.21,2387.99,9048.49,47.16,522.21,2388.0,8140.84,8.3805,390.0,0.044317,-1.205499,0.001337,Healthy,0,WO587002,1839.65
2026-07-01,ENG-008,1,2026-01-01 01:00:00,642.32,1594.51,1401.99,553.84,2388.08,9052.06,47.34,521.79,2388.08,8131.22,8.4291,392.0,0.03161,-0.489309,0.001177,Healthy,0,WO518084,1143.09
2026-07-01,ENG-008,2,2026-01-01 02:00:00,642.63,1595.32,1401.79,553.61,2388.08,9043.13,47.44,521.56,2388.06,8131.97,8.3798,392.0,0.026802,-0.383877,0.002912,Healthy,0,WO247720,906.13
2026-07-01,ENG-008,3,2026-01-01 03:00:00,641.96,1578.81,1408.14,553.68,2388.12,9044.02,47.46,521.63,2388.12,8129.83,8.4029,392.0,0.011176,-0.432453,0.004316,Healthy,0,WO952993,1754.18
2026-07-01,ENG-008,4,2026-01-01 04:00:00,643.05,1580.84,1404.6,554.05,2388.12,9048.05,47.39,521.9,2388.06,8128.69,8.4471,393.0,0.023909,-0.400347,0.003891,Healthy,0,WO423528,315.64
2026-07-01,ENG-008,5,2026-01-01 05:00:00,642.02,1588.46,1398.11,553.55,2388.09,9044.03,47.51,522.32,2388.08,8131.91,8.4378,393.0,0.024852,-0.640988,0.00246,Healthy,0,WO152995,1812.68
2026-07-01,ENG-008,6,2026-01-01 06:00:00,642.53,1589.25,1411.97,553.66,2388.09,9052.32,47.18,522.03,2388.13,8124.4,8.4141,392.0,0.015283,-0.412631,0.003745,Healthy,0,WO551860,830.2
2026-07-01,ENG-008,7,2026-01-01 07:00:00,642.2,1587.93,1405.51,554.08,2388.1,9043.59,47.36,521.45,2388.05,8129.95,8.4193,391.0,0.014314,-0.454051,0.003845,Healthy,0,WO304110,901.38
2026-07-01,ENG-008,8,2026-01-01 08:00:00,642.49,1591.42,1407.2,553.67,2388.1,9049.29,47.45,522.12,2388.09,8127.17,8.3941,393.0,0.034773,-0.344252,0.003723,Healthy,0,WO813449,429.56
2026-07-01,ENG-008,9,2026-01-01 09:00:00,642.07,1590.66,1396.29,553.89,2388.1,9041.27,47.31,521.98,2388.08,8130.41,8.4033,393.0,0.0053,-0.66601,0.003253,Healthy,0,WO891638,1827.27
2026-07-01,ENG-008,10,2026-01-01 10:00:00,642.65,1583.44,1408.37,553.6,2388.08,9051.73,47.45,521.48,2388.07,8126.69,8.4331,392.0,0.030332,-0.299366,0.002017,Healthy,0,WO596756,489.37
